Type,Distribution Channel,Invoice Number,Year,Month,Date,Representative ,Customer Category,Customer Activity,Customer,Product Group,Product,Customer Grade,Discounts and Promotions(IRR),Volume,Value(IRR)
فروش,آنلاین,8712.0,1404,آذر,1404/09/07,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,شرکت نوآوران فن آوازه   ديجي کالا,Valera-1,ولرا سشوار سوئيس سايلنت جت آيونيک روتوکورد 2400 وات مدل SXJ8600DRC,B,0,2,236875636
فروش,آنلاین,8649.0,1404,آذر,1404/09/05,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,شرکت نوآوران فن آوازه   ديجي کالا,Valera-2,ولرا سشوار سوئيس نانو روتوکورد 2100 وات مدل SN9600,B,0,1,104491636
فروش,آنلاین,8771.0,1404,آذر,1404/09/10,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,شرکت نوآوران فن آوازه   ديجي کالا,Valera-2,ولرا سشوار سوييس نانو مدل SN 9400PL RC,B,0,1,106114909
فروش,آنلاین,8714.0,1404,آذر,1404/09/08,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,شرکت نوآوران فن آوازه   ديجي کالا,Valera-2,ولرا سشوار ونيتي پرفورمنس 2400 وات روتوکورد مدل 8612 HP صورتي,B,0,1,102624000
فروش,آنلاین,8606.0,1404,آذر,1404/09/04,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,شرکت نوآوران فن آوازه   ديجي کالا,Valera-1,ولرا سشوارکلاسيک 1955,B,0,1,122181818
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري زنانه آکوا دريم 200 ميل,B,0,4,6798544
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري زنانه پرپل رز 200 ميل,B,0,3,5098908
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري زنانه مون لايت 200 ميل,B,0,5,8498180
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري زنانه ميس اکلت 200 ميل,B,0,3,5098908
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري مردانه امپريال مجستي 200 ميل,B,0,5,9392725
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري مردانه رد کربن 200 ميل,B,0,5,9392725
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري مردانه سو الور 200 ميل,B,0,3,5635635
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO,ادرويت پرفيوم بادي اسپري مردانه موسيو ساواژ 200 ميل,B,0,5,9392725
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-Razor,ادرويت تيغ يکبار مصرف سه لبه صابون دار5 عددي زنانه,B,0,6,9343530
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-Razor,ادرويت تيغ يکبار مصرف سه لبه صابون دار5 عددي مردانه,B,0,6,9343530
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان زنانه آکوا دريم 50 ميل,B,0,4,4764944
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان زنانه پرپل رز 50 ميل,B,0,4,4764944
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان زنانه مون لايت 50 ميل,B,0,4,4764944
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان زنانه ميس اکلت 50 ميل,B,0,4,4764944
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان مردانه رد کربن 65 ميل,B,0,2,2680654
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان مردانه سو الور 65 ميل,B,0,5,6701635
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Adroit-DEO Roll,ادرويت دئورولان مردانه موسيو ساواژ 65 ميل,B,0,4,5361308
فروش,آنلاین,9007.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Arko-Razor,آرکو تيغ يکبار مصرف دو لبه صابون دار 5 عددي مردانه,B,0,6,4648932
فروش,آنلاین,8654.0,1404,آذر,1404/09/05,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اکسکلوسيو مدل BAB2191SEPE  التراسونيک (با  مخزن و بخار آب),B,16915000,1,67660000
فروش,آنلاین,8713.0,1404,آذر,1404/09/07,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اکسکلوسيو مدل BAB2191SEPE  التراسونيک (با  مخزن و بخار آب),B,16915000,1,67660000
فروش,آنلاین,8907.0,1404,آذر,1404/09/16,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اکسکلوسيو مدل BAB2191SEPE  التراسونيک (با  مخزن و بخار آب),B,0,1,84575000
فروش,آنلاین,8713.0,1404,آذر,1404/09/07,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اليپسيس 3100 مدل BAB3100EPE مشکي,B,16984545,1,67938182
فروش,آنلاین,8744.0,1404,آذر,1404/09/08,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اليپسيس 3100 مدل BAB3100EPE مشکي,B,16984545,1,67938182
فروش,آنلاین,8834.0,1404,آذر,1404/09/12,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اليپسيس 3100 مدل BAB3100EPE مشکي,B,16984545,1,67938182
فروش,آنلاین,9005.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو اتوي مو اليپسيس 3100 مدل BAB3100EPE مشکي,B,16984545,1,67938182
فروش,آنلاین,9062.0,1404,آذر,1404/09/22,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو برس حرارتي پروفشنال مدل BAB663E  با برس مويي جمع شونده,B,3761636,1,15046546
فروش,آنلاین,8907.0,1404,آذر,1404/09/16,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو برس حرارتي پروفشنال مدل BAB663E  با برس مويي جمع شونده,B,0,1,18808182
فروش,آنلاین,9005.0,1404,آذر,1404/09/18,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو حالت دهنده مو روتيتينگ 800 800 وات چرخشي مدل BAB2770E,B,11904636,1,47618546
فروش,آنلاین,8604.0,1404,آذر,1404/09/02,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو حالت دهنده مو روتيتينگ 800 800 وات چرخشي مدل BAB2770E,B,0,1,59523182
فروش,آنلاین,9317.0,1404,آذر,1404/09/29,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو حالت دهنده مو روتيتينگ 800 800 وات چرخشي مدل BAB2770E,B,23809272,2,95237092
فروش,آنلاین,8604.0,1404,آذر,1404/09/02,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-1,بابليس پرو سشوار  استلاتو مدل BAB7500IE  ديجيتال,B,0,1,120599545
فروش,آنلاین,9062.0,1404,آذر,1404/09/22,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو سشوار اکسس اچ کيو آيونيک 2600 وات مدل BAB6990IE,B,14099181,1,56396728
فروش,آنلاین,9317.0,1404,آذر,1404/09/29,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو سشوار بامبينو مدل BAB5510E,B,5515727,1,22062909
فروش,آنلاین,8834.0,1404,آذر,1404/09/12,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو سشوار ولکانو اچ کيو  آيونيک 2400 وات مدل BAB6980IE,B,13470181,1,53880728
فروش,آنلاین,8744.0,1404,آذر,1404/09/08,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-2,بابليس پرو سشوار ونزيانو اچ کيو آيونيک 2200 وات مدل BAB6960IE,B,13159545,1,52638182
فروش,آنلاین,9317.0,1404,آذر,1404/09/29,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو فرکننده مو پرگرم 25 ميليمتري مدل BAB2173TTE تيتانيومي کهربايي,B,7206454,1,28825819
فروش,آنلاین,9185.0,1404,آذر,1404/09/24,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو فرکننده مو تيتانيوم تورمالين 25 ميلي متر تيتانيوم تورمالين مدل BAB2273TTE,B,0,1,47005000
فروش,آنلاین,8713.0,1404,آذر,1404/09/07,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو فرکننده مو تيتانيوم تورمالين 32 ميلي متر تيتانيوم تورمالين مخروطي شکل مدل BAB2281TTE,B,16295272,2,65181092
فروش,آنلاین,8604.0,1404,آذر,1404/09/02,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو فرکننده مو تيتانيوم دياموند 19 ميلي متر مدل BAB2472TDE,B,0,1,51695455
فروش,آنلاین,8713.0,1404,آذر,1404/09/07,نرگس خليلي مسگري,فروشگاه هاي آنلاين,بازارگاه,مديسه ( توسعه تجارت الکترونيک گلستان ),Babyliss-3,بابليس پرو فرکننده مو تيتانيوم دياموند 25 ميلي متر مدل BAB2473TDE,B,10654363,1,42617455
